transaction_id,customer_id,transaction_date,transaction_time,amount,merchant_category,transaction_type,device_type,card_present,home_city,transaction_city,distance_from_home_km,account_age_days,prev_txn_count_24h,is_fraud
504994,155224,2026-01-31,03:34:00,295.19,Fuel,UPI,Mobile App,Yes,Jaipur,Jaipur,13.2,2721,0,0
500888,119303,2026-01-25,19:12:00,1486.56,Grocery,ONLINE,USSD,Yes,Chennai,Chennai,5.6,183,2,0
502699,112876,2026-04-03,07:05:00,5582.81,E-commerce,POS,POS Terminal,No,Kolkata,Kolkata,14.3,635,1,0
501093,184293,2026-07-21,23:38:00,4262.23,Utility Bill,UPI,Mobile App,Yes,Kolkata,Kolkata,1.0,1012,1,0
505098,131966,2026-01-11,17:39:00,968.29,E-commerce,ONLINE,ATM Machine,Yes,Hyderabad,Hyderabad,3.5,2614,3,0
504126,150405,2026-01-14,13:38:00,4089.69,E-commerce,UPI,ATM Machine,Yes,Chennai,Chennai,13.1,3488,3,0
500569,164255,2026-07-29,01:32:00,62079.23,Grocery,POS,Web Browser,No,Delhi,Pune,1932.5,33,4,1
500517,188162,2026-06-23,22:37:00,2501.32,Electronics,ATM,USSD,No,Bengaluru,Bengaluru,9.9,2262,0,0
503629,184542,2026-07-18,19:10:00,7430.85,ATM Withdrawal,ATM,Web Browser,Yes,Hyderabad,Hyderabad,4.2,3401,0,0
504830,148711,2026-03-29,02:29:00,3466.52,Grocery,ATM,Mobile App,Yes,Ahmedabad,Ahmedabad,2.0,2475,2,0
502150,185397,2026-04-12,19:23:00,4510.72,Dining,POS,ATM Machine,No,Mumbai,Mumbai,0.1,1046,1,0
500140,143671,2026-03-23,03:37:00,5398.14,Electronics,NEFT,Web Browser,No,Kolkata,Kolkata,9.5,1447,1,0
505830,145624,2026-06-11,10:18:00,1293.64,Grocery,UPI,ATM Machine,Yes,Bengaluru,Bengaluru,5.0,637,0,0
505275,161514,2026-04-11,17:35:00,2297.7,Fuel,ATM,Mobile App,No,Delhi,Delhi,7.7,3567,1,0
502285,168118,2026-03-24,05:12:00,5304.64,Pharmacy,POS,ATM Machine,No,Ahmedabad,Ahmedabad,2.0,361,1,0
505011,184511,2026-08-07,23:09:00,41607.39,Dining,POS,USSD,No,Pune,Mumbai,1744.6,21,7,1
501150,185200,2026-01-22,10:52:00,2976.22,Dining,ATM,USSD,No,Chennai,Chennai,14.3,3900,3,0
504049,133580,2026-08-21,10:06:00,3167.34,ATM Withdrawal,POS,ATM Machine,Yes,Chennai,Chennai,0.7,3703,2,0
502499,103231,2026-06-22,23:19:00,4579.73,Travel,UPI,USSD,Yes,Hyderabad,Hyderabad,0.9,201,0,0
502274,146120,2026-08-07,03:30:00,794.53,ATM Withdrawal,ONLINE,Web Browser,No,Pune,Pune,4.4,141,2,0
502527,146839,2026-07-20,05:49:00,1685.19,Fuel,POS,USSD,No,Pune,Pune,7.1,3055,3,0
500464,141911,2026-03-03,11:09:00,3256.77,Travel,ONLINE,Web Browser,No,Delhi,Delhi,2.1,1417,0,0
503308,113503,2026-02-10,00:36:00,7969.42,Pharmacy,POS,Mobile App,No,Delhi,Delhi,11.4,810,0,0
503133,176021,2026-07-05,22:18:00,5732.98,Travel,POS,ATM Machine,No,Jaipur,Jaipur,5.9,3145,0,0
504986,105094,2026-06-09,09:57:00,3725.8,E-commerce,ONLINE,ATM Machine,No,Bengaluru,Bengaluru,10.1,2146,1,0
500595,132069,2026-03-26,22:30:00,2905.57,Electronics,ONLINE,ATM Machine,Yes,Jaipur,Jaipur,13.4,3752,1,0
503081,143936,2026-07-03,11:47:00,2793.37,Fuel,ATM,USSD,No,Jaipur,Jaipur,8.5,1628,0,0
501808,148148,2026-02-19,07:40:00,1754.96,ATM Withdrawal,POS,ATM Machine,No,Pune,Pune,7.1,247,0,0
505137,145857,2026-08-18,19:18:00,2287.99,Travel,UPI,Mobile App,Yes,Ahmedabad,Ahmedabad,4.1,3158,0,0
500451,196027,2026-01-16,15:47:00,3699.0,Grocery,POS,POS Terminal,No,Ahmedabad,Ahmedabad,1.8,1871,0,0
503044,152938,2026-02-08,08:25:00,3887.85,Electronics,POS,ATM Machine,Yes,Kolkata,Kolkata,1.4,382,0,0
505827,115239,2026-05-30,17:09:00,299.14,Electronics,POS,ATM Machine,Yes,Pune,Pune,5.3,246,1,0
500519,147541,2026-08-28,17:31:00,5142.61,Dining,UPI,USSD,No,Delhi,Delhi,13.6,3101,0,0
502523,120996,2026-08-05,11:43:00,3204.19,Electronics,ATM,USSD,Yes,Ahmedabad,Ahmedabad,4.4,251,1,0
500313,111887,2026-05-29,13:17:00,5148.68,Pharmacy,UPI,Mobile App,No,Mumbai,Mumbai,14.9,3627,2,0
505888,116864,2026-05-13,18:42:00,3429.45,Fuel,ONLINE,USSD,Yes,Rajpura,Rajpura,2.3,698,5,0
504484,106063,2026-01-12,22:55:00,1875.04,E-commerce,POS,ATM Machine,No,Bengaluru,Bengaluru,11.7,1494,2,0
502648,178664,2026-07-20,22:27:00,4645.22,Dining,ATM,Web Browser,Yes,Mumbai,Mumbai,4.7,1457,2,0
503438,165847,2026-03-24,18:22:00,3124.31,Jewellery,ONLINE,Web Browser,Yes,Pune,Pune,11.8,1916,0,0
501175,100854,2026-03-20,00:28:00,2761.38,Travel,POS,POS Terminal,No,Delhi,Delhi,7.1,2378,1,0
503533,106127,2026-02-07,20:21:00,3064.85,ATM Withdrawal,POS,Web Browser,Yes,Pune,Pune,11.0,3206,1,0
500452,192479,2026-06-13,02:11:00,2594.5,Jewellery,POS,USSD,No,Rajpura,Rajpura,2.2,3876,3,0
505038,154860,2026-06-26,13:51:00,2807.05,E-commerce,UPI,Mobile App,Yes,Delhi,Delhi,3.3,3583,0,0
503425,161005,2026-01-04,17:53:00,4017.95,Electronics,UPI,Mobile App,Yes,Bengaluru,Bengaluru,10.3,776,2,0
501113,119255,2026-01-08,10:25:00,7762.05,Travel,UPI,POS Terminal,Yes,Jaipur,Jaipur,5.1,119,2,0
504845,175112,2026-06-01,12:50:00,1258.66,E-commerce,NEFT,ATM Machine,No,Ahmedabad,Ahmedabad,1.4,1566,1,0
501579,111296,2026-06-05,05:20:00,1561.22,Fuel,NEFT,POS Terminal,Yes,Hyderabad,Hyderabad,5.3,3710,4,0
500891,109997,2026-01-05,00:33:00,7146.53,Fuel,UPI,USSD,No,Delhi,Delhi,4.6,1737,2,0
501616,117294,2026-06-02,22:13:00,6976.42,Pharmacy,ONLINE,ATM Machine,Yes,Hyderabad,Hyderabad,6.7,228,0,0
504349,176677,2026-01-29,04:36:00,1077.74,E-commerce,UPI,USSD,No,Ahmedabad,Ahmedabad,6.5,1434,0,0
503980,115059,2026-08-11,20:18:00,5619.74,Pharmacy,POS,USSD,Yes,Delhi,Delhi,10.3,2970,3,0
505681,119016,2026-06-21,00:24:00,2573.52,Dining,UPI,ATM Machine,Yes,Bengaluru,Bengaluru,9.5,2851,1,0
505840,170885,2026-03-06,17:34:00,4616.03,Utility Bill,ONLINE,Mobile App,No,Bengaluru,Bengaluru,6.2,551,2,0
502926,118280,2026-05-02,00:21:00,1248.66,E-commerce,UPI,Web Browser,No,Chennai,Chennai,13.3,2564,4,0
501264,182257,2026-04-02,01:12:00,3142.29,Travel,ONLINE,USSD,Yes,Jaipur,Jaipur,14.9,2487,3,0
505616,173102,2026-07-01,18:34:00,2700.12,Grocery,ONLINE,POS Terminal,Yes,Rajpura,Rajpura,3.1,2431,0,0
501000,151273,2026-03-07,14:09:00,2290.3,Utility Bill,ONLINE,ATM Machine,No,Rajpura,Rajpura,11.5,2278,2,0
503762,150549,2026-07-11,06:11:00,5535.26,Jewellery,ONLINE,ATM Machine,Yes,Delhi,Delhi,4.3,3129,3,0
501360,136537,2026-03-22,10:13:00,5283.34,Pharmacy,ONLINE,Web Browser,No,Mumbai,Mumbai,4.7,2395,3,0
505995,113277,2026-04-24,07:28:00,1259.46,ATM Withdrawal,POS,Mobile App,Yes,Jaipur,Jaipur,9.8,3606,0,0
501477,149050,2026-03-30,05:39:00,1040.16,Dining,ATM,Web Browser,Yes,Jaipur,Jaipur,7.6,2832,2,0
500193,160719,2026-03-08,10:15:00,6755.37,E-commerce,UPI,POS Terminal,No,Bengaluru,Bengaluru,4.1,3682,0,0
504693,199048,2026-08-10,07:05:00,3637.02,Fuel,POS,ATM Machine,No,Hyderabad,Hyderabad,10.2,141,1,0
505399,193597,2026-04-23,05:43:00,1473.41,Utility Bill,ONLINE,Mobile App,No,Pune,Pune,9.2,1888,3,0
502793,172216,2026-06-15,10:52:00,1898.73,Travel,ONLINE,POS Terminal,Yes,Hyderabad,Hyderabad,5.1,3495,1,0
505002,103387,2026-06-03,00:47:00,3120.48,Jewellery,ATM,ATM Machine,Yes,Delhi,Delhi,7.4,2415,0,0
502408,171052,2026-03-12,23:52:00,3003.87,Grocery,ONLINE,Mobile App,No,Hyderabad,Hyderabad,1.4,3203,4,0
505058,182907,2026-04-17,17:13:00,7940.66,Fuel,ONLINE,POS Terminal,No,Jaipur,Jaipur,11.0,709,4,0
501875,140847,2026-06-10,21:52:00,3299.85,Grocery,POS,ATM Machine,Yes,Bengaluru,Bengaluru,5.2,1841,1,0
505301,106703,2026-02-17,07:32:00,8000.28,Travel,UPI,POS Terminal,Yes,Jaipur,Jaipur,11.5,66,1,0
501339,177527,2026-08-19,21:58:00,5704.41,Dining,POS,Mobile App,Yes,Delhi,Delhi,1.2,1232,2,0
503478,153128,2026-04-22,02:57:00,6007.63,Pharmacy,UPI,USSD,Yes,Delhi,Delhi,2.4,976,1,0
504843,109828,2026-07-08,00:17:00,3049.73,Dining,ATM,POS Terminal,No,Jaipur,Jaipur,13.9,776,1,0
503872,110279,2026-03-30,07:02:00,6056.32,Fuel,ATM,Mobile App,Yes,Delhi,Delhi,2.8,2945,3,0
502806,196874,2026-01-19,07:39:00,7378.1,Utility Bill,UPI,USSD,Yes,Mumbai,Mumbai,10.1,2802,2,0
505900,187528,2026-05-14,03:22:00,2925.3,Electronics,UPI,Web Browser,Yes,Hyderabad,Hyderabad,2.6,478,0,0
501294,100450,2026-07-25,01:46:00,1441.04,Pharmacy,POS,ATM Machine,Yes,Chennai,Chennai,9.1,346,1,0
505286,157486,2026-02-01,01:36:00,4586.06,Fuel,POS,ATM Machine,Yes,Ahmedabad,Ahmedabad,9.1,1781,0,0
504513,112291,2026-05-02,12:28:00,896.83,Utility Bill,ONLINE,Mobile App,No,Jaipur,Jaipur,9.3,3168,5,0
505618,118380,2026-04-08,21:26:00,6547.05,Electronics,ATM,Mobile App,No,Mumbai,Mumbai,0.3,1252,1,0
503520,192188,2026-05-25,13:58:00,3338.51,ATM Withdrawal,UPI,ATM Machine,Yes,Jaipur,Jaipur,3.6,90,1,0
502665,121485,2026-06-14,10:26:00,2328.02,Travel,ONLINE,USSD,Yes,Chennai,Chennai,14.7,2958,1,0
501908,116125,2026-08-21,15:06:00,586.75,Utility Bill,POS,POS Terminal,Yes,Ahmedabad,Ahmedabad,9.4,2527,3,0
503759,108058,2026-03-05,12:36:00,3152.97,Fuel,ATM,Web Browser,Yes,Rajpura,Rajpura,12.3,2200,0,0
504154,197651,2026-06-19,00:13:00,6653.55,ATM Withdrawal,ATM,ATM Machine,Yes,Kolkata,Kolkata,0.0,2532,0,0
500369,102211,2026-07-07,16:57:00,4090.3,Pharmacy,UPI,Mobile App,No,Mumbai,Mumbai,0.7,1583,1,0
501938,155441,2026-04-10,02:43:00,20423.68,Jewellery,ONLINE,USSD,No,Kolkata,Delhi,582.1,29,8,1
503574,133019,2026-01-20,16:08:00,4809.88,Utility Bill,ONLINE,POS Terminal,Yes,Chennai,Chennai,1.0,3522,2,0
501152,150478,2026-04-29,14:09:00,3687.92,Pharmacy,POS,USSD,No,Chennai,Chennai,4.7,2980,2,0
504922,187297,2026-07-13,22:48:00,4466.96,ATM Withdrawal,ATM,POS Terminal,No,Hyderabad,Hyderabad,5.4,3401,0,0
504013,168946,2026-05-10,09:06:00,1952.19,Utility Bill,POS,Web Browser,No,Hyderabad,Hyderabad,1.8,1125,2,0
502352,175025,2026-02-23,00:53:00,4244.26,E-commerce,NEFT,USSD,No,Pune,Pune,7.0,2572,2,0
504052,139406,2026-01-02,11:06:00,2476.52,Grocery,UPI,USSD,No,Hyderabad,Hyderabad,12.3,3696,3,0
505661,112936,2026-02-23,00:59:00,3895.96,Electronics,ONLINE,POS Terminal,No,Chennai,Chennai,8.8,1325,0,0
503556,144738,2026-02-20,20:35:00,189.75,ATM Withdrawal,POS,ATM Machine,No,Mumbai,Mumbai,6.8,794,0,0
501873,160335,2026-03-03,00:18:00,10673.78,Utility Bill,POS,Web Browser,No,Kolkata,Kolkata,5.0,3606,2,0
505903,109372,2026-01-27,00:19:00,5389.57,E-commerce,ONLINE,POS Terminal,No,Bengaluru,Bengaluru,6.2,1823,0,0
500192,163027,2026-03-18,08:55:00,3626.4,Pharmacy,POS,POS Terminal,Yes,Mumbai,Mumbai,6.4,3317,1,0
502441,136232,2026-03-27,06:34:00,2994.43,Electronics,POS,Mobile App,No,Kolkata,Kolkata,3.7,1450,1,0
500109,147156,2026-01-20,06:56:00,174.06,Electronics,ONLINE,Mobile App,Yes,Hyderabad,Hyderabad,8.5,3022,0,0
500175,169676,2026-02-02,02:45:00,476.29,Dining,POS,Web Browser,No,Kolkata,Kolkata,3.4,3671,2,0
503170,160629,2026-02-14,13:56:00,1272.82,Grocery,ONLINE,ATM Machine,No,Hyderabad,Hyderabad,8.5,3320,2,0
503353,110594,2026-02-25,06:45:00,1354.01,ATM Withdrawal,POS,ATM Machine,No,Mumbai,Mumbai,5.5,362,3,0
503835,114096,2026-03-13,12:59:00,9798.76,Dining,POS,USSD,No,Delhi,Delhi,12.2,328,3,0
501599,184523,2026-05-30,22:08:00,3493.87,Travel,UPI,POS Terminal,No,Mumbai,Mumbai,8.0,166,0,0
501361,108242,2026-05-15,14:24:00,6343.55,Pharmacy,ONLINE,Web Browser,No,Mumbai,Mumbai,10.9,3813,2,0
502104,112936,2026-06-20,05:38:00,3245.96,Utility Bill,ONLINE,USSD,No,Hyderabad,Hyderabad,8.2,2260,5,0
505220,135121,2026-04-08,03:57:00,151.9,Jewellery,ATM,USSD,Yes,Ahmedabad,Ahmedabad,6.6,2857,2,0
505841,177813,2026-04-11,11:10:00,1762.66,Travel,POS,Web Browser,No,Pune,Pune,1.8,2531,1,0
505044,156331,2026-06-04,08:43:00,3750.39,Fuel,POS,ATM Machine,Yes,Bengaluru,Bengaluru,7.5,269,1,0
503581,188153,2026-01-13,08:38:00,2332.53,Dining,POS,USSD,No,Kolkata,Kolkata,7.0,3459,1,0
501165,151698,2026-05-28,14:13:00,2700.01,Dining,UPI,POS Terminal,Yes,Hyderabad,Hyderabad,7.0,2456,1,0
503679,153874,2026-01-18,07:11:00,3253.64,Fuel,POS,Web Browser,Yes,Rajpura,Rajpura,2.8,3590,1,0
505285,199195,2026-07-30,05:46:00,1819.85,Electronics,ONLINE,Mobile App,Yes,Hyderabad,Hyderabad,0.3,915,0,0
501662,161076,2026-07-17,11:12:00,2147.78,Utility Bill,ONLINE,Mobile App,Yes,Kolkata,Kolkata,2.2,1721,4,0
500509,126868,2026-04-29,07:00:00,3261.43,E-commerce,POS,ATM Machine,No,Hyderabad,Hyderabad,5.8,2570,2,0
500167,132121,2026-02-03,15:17:00,4280.87,ATM Withdrawal,ONLINE,Web Browser,No,Chennai,Chennai,6.7,208,1,0
502788,105982,2026-08-28,17:54:00,4959.39,Fuel,POS,Mobile App,No,Hyderabad,Hyderabad,0.5,1126,0,0
505522,165278,2026-05-25,14:27:00,4557.67,ATM Withdrawal,UPI,POS Terminal,Yes,Mumbai,Mumbai,2.4,208,1,0
502255,129507,2026-06-11,19:22:00,3460.7,Fuel,POS,POS Terminal,No,Rajpura,Rajpura,7.0,2001,1,0
503962,185955,2026-07-14,09:45:00,1364.69,E-commerce,POS,POS Terminal,No,Jaipur,Jaipur,12.5,736,4,0
500104,100736,2026-06-20,13:46:00,623.58,Pharmacy,ATM,USSD,Yes,Mumbai,Mumbai,9.4,2446,2,0
502413,193094,2026-02-06,14:54:00,1222.16,Utility Bill,ONLINE,USSD,Yes,Bengaluru,Bengaluru,2.4,1044,1,0
504926,109040,2026-07-14,15:38:00,4371.3,Grocery,UPI,ATM Machine,Yes,Delhi,Delhi,7.3,175,1,0
504882,199765,2026-08-25,18:22:00,5187.94,Fuel,ATM,Mobile App,Yes,Delhi,Delhi,1.0,688,2,0
501753,162873,2026-07-10,22:15:00,1746.52,Pharmacy,ONLINE,USSD,No,Bengaluru,Bengaluru,9.2,628,0,0
505355,178397,2026-08-10,05:33:00,2240.74,Grocery,POS,ATM Machine,Yes,Jaipur,Jaipur,14.2,995,1,0
505104,149927,2026-06-22,15:43:00,3370.83,Jewellery,POS,POS Terminal,No,Mumbai,Mumbai,13.4,1007,3,0
501659,183902,2026-03-22,02:34:00,3246.77,E-commerce,POS,USSD,Yes,Hyderabad,Hyderabad,5.9,216,1,0
500153,191764,2026-04-19,16:05:00,2476.83,ATM Withdrawal,ATM,Mobile App,No,Hyderabad,Hyderabad,6.3,411,2,0
502587,136981,2026-01-29,19:21:00,7159.2,Dining,UPI,Web Browser,No,Ahmedabad,Ahmedabad,8.2,887,4,0
501584,141402,2026-03-14,07:02:00,3183.02,Pharmacy,POS,USSD,Yes,Chennai,Chennai,3.1,3862,3,0
502178,148060,2026-04-27,04:00:00,2568.99,ATM Withdrawal,POS,USSD,No,Mumbai,Mumbai,10.1,2620,0,0
505970,106635,2026-08-26,14:43:00,11649.84,Jewellery,UPI,POS Terminal,No,Hyderabad,Hyderabad,11.5,1800,2,0
504890,148137,2026-01-07,20:14:00,7036.76,Travel,POS,Web Browser,No,Jaipur,Jaipur,5.4,1167,0,0
502115,174154,2026-03-27,21:44:00,2493.67,E-commerce,ONLINE,ATM Machine,Yes,Chennai,Chennai,8.1,825,3,0
502647,156780,2026-02-03,23:53:00,1994.24,Travel,ATM,POS Terminal,Yes,Hyderabad,Hyderabad,2.1,3785,1,0
501823,130162,2026-06-21,05:43:00,1531.79,Electronics,ONLINE,Web Browser,No,Mumbai,Mumbai,3.7,154,2,0
505070,195808,2026-06-07,17:09:00,5763.88,Pharmacy,ONLINE,POS Terminal,Yes,Rajpura,Rajpura,0.6,662,3,0
503127,183237,2026-08-12,01:42:00,707.02,Jewellery,ATM,POS Terminal,Yes,Rajpura,Rajpura,13.6,1274,3,0
500310,110857,2026-03-23,10:34:00,6252.33,Fuel,UPI,USSD,No,Delhi,Delhi,13.0,2173,0,0
505792,108843,2026-02-17,02:11:00,2162.47,Electronics,UPI,Web Browser,Yes,Ahmedabad,Ahmedabad,11.0,1741,2,0
502432,152191,2026-02-12,01:13:00,3288.94,Grocery,ONLINE,Mobile App,Yes,Delhi,Delhi,0.6,2880,1,0
502571,180205,2026-02-12,23:31:00,67241.08,Travel,UPI,USSD,No,Jaipur,Mumbai,978.6,7,5,1
500496,141256,2026-05-29,23:10:00,2613.69,Pharmacy,UPI,USSD,Yes,Rajpura,Rajpura,9.7,3599,0,0
500206,126586,2026-05-11,20:55:00,9495.29,Grocery,UPI,ATM Machine,Yes,Jaipur,Jaipur,3.4,1310,2,0
501435,131944,2026-02-06,09:05:00,2388.7,Pharmacy,POS,POS Terminal,No,Kolkata,Kolkata,1.6,2520,2,0
501136,105810,2026-03-29,12:04:00,1003.61,Electronics,UPI,POS Terminal,Yes,Kolkata,Kolkata,7.5,636,0,0
500869,144654,2026-08-19,12:19:00,1222.66,Jewellery,ATM,Mobile App,Yes,Ahmedabad,Ahmedabad,0.7,412,0,0
500306,114024,2026-06-20,08:03:00,4117.47,E-commerce,ONLINE,Web Browser,No,Chennai,Chennai,5.1,750,3,0
501850,116530,2026-08-08,08:08:00,2913.75,Grocery,NEFT,Web Browser,Yes,Bengaluru,Bengaluru,13.6,3192,1,0
502237,124943,2026-08-07,21:03:00,1955.4,Pharmacy,POS,USSD,No,Jaipur,Jaipur,9.7,2640,1,0
501989,121063,2026-04-17,18:31:00,7944.28,Jewellery,ONLINE,USSD,Yes,Mumbai,Mumbai,3.0,3458,2,0
505968,160624,2026-02-14,19:40:00,4826.5,Utility Bill,ATM,Web Browser,Yes,Chennai,Chennai,9.8,1238,2,0
501535,181654,2026-04-05,08:05:00,8738.16,Fuel,ONLINE,USSD,Yes,Bengaluru,Bengaluru,6.7,3684,3,0
500844,103616,2026-04-19,12:32:00,4373.22,Electronics,ONLINE,POS Terminal,No,Chennai,Chennai,2.2,3628,2,0
501988,121195,2026-04-06,12:19:00,650.67,Electronics,UPI,Web Browser,No,Chennai,Chennai,8.4,3348,2,0
505596,135328,2026-08-06,14:48:00,2929.32,Fuel,POS,Web Browser,No,Jaipur,Jaipur,12.1,3656,0,0
503842,149405,2026-03-31,15:52:00,2474.19,Fuel,ONLINE,Web Browser,Yes,Chennai,Chennai,13.3,3694,2,0
502537,132602,2026-01-10,08:57:00,4758.65,E-commerce,POS,POS Terminal,Yes,Pune,Pune,8.0,1387,2,0
505281,171316,2026-08-03,03:28:00,1489.83,Pharmacy,ONLINE,POS Terminal,Yes,Delhi,Delhi,0.4,68,3,0
501539,170625,2026-04-23,06:43:00,6600.62,Fuel,POS,POS Terminal,Yes,Bengaluru,Bengaluru,10.5,190,0,0
500212,171688,2026-08-08,23:42:00,11018.24,Fuel,POS,Web Browser,No,Hyderabad,Hyderabad,11.4,3130,2,0
501958,153188,2026-05-08,18:58:00,461.39,Dining,ATM,Web Browser,Yes,Kolkata,Kolkata,10.1,1077,0,0
503722,158243,2026-01-31,14:20:00,780.21,ATM Withdrawal,ATM,USSD,No,Pune,Pune,5.8,1172,1,0
504705,173497,2026-06-21,17:07:00,3869.38,Pharmacy,ONLINE,POS Terminal,Yes,Pune,Pune,5.1,147,1,0
502708,130379,2026-01-25,13:38:00,1791.07,Electronics,ONLINE,POS Terminal,No,Mumbai,Mumbai,11.5,1361,0,0
501350,159520,2026-08-22,16:09:00,2828.41,Dining,POS,ATM Machine,Yes,Ahmedabad,Ahmedabad,9.3,1424,1,0
504309,180284,2026-01-26,05:55:00,2167.87,Fuel,POS,Web Browser,Yes,Delhi,Delhi,10.6,1308,0,0
504588,130762,2026-06-17,00:01:00,9026.76,Fuel,UPI,ATM Machine,Yes,Hyderabad,Hyderabad,1.8,2331,1,0
500681,172340,2026-03-11,12:51:00,2581.17,Fuel,ATM,Mobile App,Yes,Delhi,Delhi,14.6,970,3,0
500181,193804,2026-03-31,16:00:00,2650.57,Travel,POS,USSD,No,Chennai,Chennai,14.9,3463,1,0
503758,154727,2026-05-30,23:44:00,1758.52,ATM Withdrawal,ATM,Web Browser,Yes,Chennai,Chennai,12.9,3529,3,0
502227,187772,2026-06-29,01:46:00,19698.41,Grocery,POS,Web Browser,No,Hyderabad,Delhi,720.4,57,12,1
503291,140352,2026-06-01,01:28:00,62616.62,Fuel,ATM,USSD,No,Pune,Mumbai,1213.3,34,7,1
500279,106495,2026-05-24,03:47:00,985.32,Pharmacy,UPI,USSD,Yes,Mumbai,Mumbai,13.7,1535,2,0
500290,147348,2026-05-13,14:21:00,3672.45,Pharmacy,ONLINE,USSD,Yes,Rajpura,Rajpura,13.1,2161,1,0
504729,111216,2026-01-22,09:28:00,7628.3,E-commerce,UPI,POS Terminal,No,Kolkata,Kolkata,6.6,3478,1,0
500994,143141,2026-05-28,10:11:00,997.18,ATM Withdrawal,UPI,Web Browser,Yes,Ahmedabad,Ahmedabad,4.2,1305,2,0
505091,188726,2026-04-02,12:55:00,5319.64,Dining,UPI,Web Browser,No,Pune,Pune,0.5,1958,0,0
505039,199482,2026-04-20,00:08:00,2571.05,Electronics,UPI,USSD,Yes,Hyderabad,Hyderabad,15.0,2975,1,0
504713,188647,2026-04-21,02:53:00,4517.78,Grocery,NEFT,USSD,No,Hyderabad,Hyderabad,0.4,1941,0,0
504807,146784,2026-03-20,12:13:00,1386.83,Pharmacy,UPI,Mobile App,Yes,Ahmedabad,Ahmedabad,5.9,3171,3,0
500271,129475,2026-08-28,20:21:00,3448.05,Grocery,UPI,Web Browser,Yes,Pune,Pune,7.6,1425,1,0
502305,191572,2026-02-28,00:30:00,12982.59,Utility Bill,POS,POS Terminal,Yes,Chennai,Chennai,0.4,784,1,0
504896,140427,2026-08-25,16:19:00,7001.54,Pharmacy,POS,Web Browser,Yes,Chennai,Chennai,13.0,2346,2,0
505833,182231,2026-03-08,16:14:00,757.44,Pharmacy,UPI,Web Browser,No,Hyderabad,Hyderabad,9.3,471,2,0
505806,114922,2026-04-10,18:09:00,4022.93,Fuel,UPI,POS Terminal,No,Delhi,Delhi,3.4,382,1,0
500112,178072,2026-07-22,00:41:00,7981.02,Electronics,NEFT,ATM Machine,Yes,Kolkata,Kolkata,10.2,39,5,0
501392,152953,2026-07-12,06:21:00,4793.75,Utility Bill,NEFT,Mobile App,No,Kolkata,Kolkata,11.9,3759,3,0
500221,112757,2026-04-04,14:57:00,3064.94,Electronics,UPI,USSD,Yes,Bengaluru,Bengaluru,4.5,257,1,0
505204,166739,2026-02-01,01:40:00,430.71,Electronics,POS,Mobile App,No,Mumbai,Mumbai,9.8,612,1,0
500084,183266,2026-01-15,00:42:00,1851.52,Travel,UPI,Mobile App,No,Jaipur,Jaipur,12.6,3226,2,0
503434,133685,2026-02-12,12:52:00,3482.11,Dining,UPI,Web Browser,Yes,Chennai,Chennai,12.1,1207,1,0
500462,114033,2026-08-12,21:57:00,6914.35,Pharmacy,UPI,ATM Machine,Yes,Kolkata,Kolkata,5.9,3890,1,0
505272,142858,2026-06-02,11:29:00,3039.77,Pharmacy,POS,Web Browser,Yes,Hyderabad,Hyderabad,8.9,2277,1,0
500552,139362,2026-02-05,17:20:00,2236.65,Electronics,POS,POS Terminal,Yes,Rajpura,Rajpura,14.7,3207,2,0
505041,135147,2026-05-21,11:33:00,3908.5,Dining,ATM,POS Terminal,No,Hyderabad,Hyderabad,9.0,3929,1,0
504695,170753,2026-07-13,17:24:00,3498.64,Utility Bill,ATM,ATM Machine,No,Ahmedabad,Ahmedabad,2.0,3508,1,0
502766,153459,2026-02-21,22:15:00,6054.38,Travel,UPI,USSD,Yes,Bengaluru,Bengaluru,9.9,2208,0,0
505166,107673,2026-01-03,12:17:00,1278.48,Fuel,ATM,USSD,No,Chennai,Chennai,9.4,424,2,0
502953,193673,2026-03-08,00:08:00,4024.45,Pharmacy,UPI,POS Terminal,Yes,Chennai,Chennai,6.6,3910,4,0
500651,148924,2026-05-06,08:46:00,878.1,Utility Bill,UPI,Web Browser,Yes,Bengaluru,Bengaluru,1.5,472,2,0
500709,147592,2026-02-14,18:25:00,2933.67,Grocery,UPI,Web Browser,Yes,Bengaluru,Bengaluru,6.2,3916,0,0
504744,132689,2026-05-31,13:07:00,1308.26,Dining,POS,USSD,No,Jaipur,Jaipur,8.4,3245,1,0
502410,102657,2026-06-19,14:38:00,3081.76,Jewellery,POS,POS Terminal,No,Ahmedabad,Ahmedabad,2.5,2495,3,0
502415,137202,2026-05-23,01:04:00,2663.55,ATM Withdrawal,UPI,Web Browser,No,Hyderabad,Hyderabad,6.7,2237,1,0
501425,125566,2026-08-28,21:27:00,4429.77,Fuel,UPI,ATM Machine,Yes,Jaipur,Jaipur,12.0,3156,3,0
501217,150711,2026-04-29,13:50:00,3197.67,Fuel,ONLINE,USSD,No,Hyderabad,Hyderabad,9.7,2200,1,0
504577,108326,2026-08-08,01:05:00,6071.7,Utility Bill,POS,USSD,Yes,Rajpura,Rajpura,5.4,1343,2,0
501925,136137,2026-07-22,18:05:00,1300.38,ATM Withdrawal,POS,Web Browser,No,Delhi,Delhi,11.7,3720,1,0
